0.000005, 0.001000, 10
0.000005, 0.000000, 10
0.000005, 0.000000, 10
0.000055, 0.005000, 10
0.000180, 0.012500, 10
0.000360, 0.018000, 10
0.000605, 0.024500, 10
0.000925, 0.032000, 10
0.001330, 0.040500, 10
0.001830, 0.050000, 10
0.002435, 0.060500, 10
0.003155, 0.072000, 10
0.004000, 0.084500, 10
0.004980, 0.098000, 10
0.006105, 0.112500, 10
0.007385, 0.128000, 10
0.008830, 0.144500, 10
0.010450, 0.162000, 10
0.012255, 0.180500, 10
0.014255, 0.200000, 10
0.016460, 0.220500, 10
0.018880, 0.242000, 10
0.021525, 0.264500, 10
0.024405, 0.288000, 10
0.027530, 0.312500, 10
0.030910, 0.338000, 10
0.034555, 0.364500, 10
0.038475, 0.392000, 10
0.042680, 0.420500, 10
0.047180, 0.450000, 10
0.051985, 0.480500, 10
0.057105, 0.512000, 10
0.062550, 0.544500, 10
0.068330, 0.578000, 10
0.074455, 0.612500, 10
0.080935, 0.648000, 10
0.087780, 0.684500, 10
0.095000, 0.722000, 10
0.102605, 0.760500, 10
0.110605, 0.800000, 10
0.119005, 0.840000, 10
0.127805, 0.880000, 10
0.137005, 0.920000, 10
0.146605, 0.960000, 10
0.156605, 1.000000, 10
0.167005, 1.040000, 10
0.177805, 1.080000, 10
0.189005, 1.120000, 10
0.200605, 1.160000, 10
0.212605, 1.200000, 10
0.225005, 1.240000, 10
0.237805, 1.280000, 10
0.251005, 1.320000, 10
0.264605, 1.360000, 10
0.278605, 1.400000, 10
0.293005, 1.440000, 10
0.307805, 1.480000, 10
0.323005, 1.520000, 10
0.338605, 1.560000, 10
0.354605, 1.600000, 10
0.371005, 1.640000, 10
0.387805, 1.680000, 10
0.405005, 1.720000, 10
0.422605, 1.760000, 10
0.440605, 1.800000, 10
0.459005, 1.840000, 10
0.477805, 1.880000, 10
0.497005, 1.920000, 10
0.516605, 1.960000, 10
0.536605, 2.000000, 10
0.557005, 2.040000, 10
0.577805, 2.080000, 10
0.599005, 2.120000, 10
0.620605, 2.160000, 10
0.642605, 2.200000, 10
0.665005, 2.240000, 10
0.687805, 2.280000, 10
0.711005, 2.320000, 10
0.734605, 2.360000, 10
0.758605, 2.400000, 10
0.783005, 2.440000, 10
0.807805, 2.480000, 10
0.833005, 2.520000, 10
0.858605, 2.560000, 10
0.884605, 2.600000, 10
0.911005, 2.640000, 10
0.937805, 2.680000, 10
0.965005, 2.720000, 10
0.992605, 2.760000, 10
1.020605, 2.800000, 10
1.049005, 2.840000, 10
1.077805, 2.880000, 10
1.107005, 2.920000, 10
1.136605, 2.960000, 10
1.166605, 3.000000, 10
1.197005, 3.040000, 10
1.227805, 3.080000, 10
1.259005, 3.120000, 10
1.290605, 3.160000, 10
1.322605, 3.200000, 10
1.355000, 3.239500, 10
1.387780, 3.278000, 10
1.420935, 3.315500, 10
1.454455, 3.352000, 10
1.488330, 3.387500, 10
1.522550, 3.422000, 10
1.557105, 3.455500, 10
1.591985, 3.488000, 10
1.627180, 3.519500, 10
1.662680, 3.550000, 10
1.698475, 3.579500, 10
1.734555, 3.608000, 10
1.770910, 3.635500, 10
1.807530, 3.662000, 10
1.844405, 3.687500, 10
1.881525, 3.712000, 10
1.918880, 3.735500, 10
1.956460, 3.758000, 10
1.994255, 3.779500, 10
2.032255, 3.800000, 10
2.070450, 3.819500, 10
2.108830, 3.838000, 10
2.147385, 3.855500, 10
2.186105, 3.872000, 10
2.224980, 3.887500, 10
2.264000, 3.902000, 10
2.303155, 3.915500, 10
2.342435, 3.928000, 10
2.381830, 3.939500, 10
2.421330, 3.950000, 10
2.460925, 3.959500, 10
2.500605, 3.968000, 10
2.540360, 3.975500, 10
2.580180, 3.982000, 10
2.620055, 3.987500, 10
2.659975, 3.992000, 10
2.699930, 3.995500, 10
2.739910, 3.998000, 10
2.779905, 3.999500, 10
2.819905, 4.000000, 10
2.859905, 4.000000, 10
2.899905, 4.000000, 10
2.939905, 4.000000, 10
2.979905, 4.000000, 10
3.019905, 4.000000, 10
3.059905, 4.000000, 10
3.099905, 4.000000, 10
3.139905, 4.000000, 10
3.179905, 4.000000, 10
3.219905, 4.000000, 10
3.259905, 4.000000, 10
3.299905, 4.000000, 10
3.339905, 4.000000, 10
3.379905, 4.000000, 10
3.419905, 4.000000, 10
3.459905, 4.000000, 10
3.499905, 4.000000, 10
3.539905, 4.000000, 10
3.579905, 4.000000, 10
3.619905, 4.000000, 10
3.659905, 4.000000, 10
3.699905, 4.000000, 10
3.739905, 4.000000, 10
3.779905, 4.000000, 10
3.819905, 4.000000, 10
3.859905, 4.000000, 10
3.899905, 4.000000, 10
3.939905, 4.000000, 10
3.979905, 4.000000, 10
4.019905, 4.000000, 10
4.059905, 4.000000, 10
4.099905, 4.000000, 10
4.139905, 4.000000, 10
4.179905, 4.000000, 10
4.219905, 4.000000, 10
4.259905, 4.000000, 10
4.299905, 4.000000, 10
4.339905, 4.000000, 10
4.379905, 4.000000, 10
4.419905, 4.000000, 10
4.459905, 4.000000, 10
4.499905, 4.000000, 10
4.539905, 4.000000, 10
4.579905, 4.000000, 10
4.619905, 4.000000, 10
4.659905, 4.000000, 10
4.699905, 4.000000, 10
4.739905, 4.000000, 10
4.779905, 4.000000, 10
4.819905, 4.000000, 10
4.859905, 4.000000, 10
4.899905, 4.000000, 10
4.939905, 4.000000, 10
4.979905, 4.000000, 10
5.019905, 4.000000, 10
5.059905, 4.000000, 10
5.099905, 4.000000, 10
5.139905, 4.000000, 10
5.179905, 4.000000, 10
5.219905, 4.000000, 10
5.259905, 4.000000, 10
5.299905, 4.000000, 10
5.339905, 4.000000, 10
5.379905, 4.000000, 10
5.419905, 4.000000, 10
5.459905, 4.000000, 10
5.499905, 4.000000, 10
5.539905, 4.000000, 10
5.579905, 4.000000, 10
5.619905, 4.000000, 10
5.659905, 4.000000, 10
5.699905, 4.000000, 10
5.739905, 4.000000, 10
5.779905, 4.000000, 10
5.819905, 4.000000, 10
5.859905, 4.000000, 10
5.899905, 4.000000, 10
5.939905, 4.000000, 10
5.979905, 4.000000, 10
6.019905, 4.000000, 10
6.059905, 4.000000, 10
6.099905, 4.000000, 10
6.139905, 4.000000, 10
6.179905, 4.000000, 10
6.219905, 4.000000, 10
6.259905, 4.000000, 10
6.299905, 4.000000, 10
6.339905, 4.000000, 10
6.379905, 4.000000, 10
6.419905, 4.000000, 10
6.459905, 4.000000, 10
6.499905, 4.000000, 10
6.539905, 4.000000, 10
6.579905, 4.000000, 10
6.619905, 4.000000, 10
6.659905, 4.000000, 10
6.699905, 4.000000, 10
6.739905, 4.000000, 10
6.779905, 4.000000, 10
6.819905, 4.000000, 10
6.859905, 4.000000, 10
6.899905, 4.000000, 10
6.939905, 4.000000, 10
6.979905, 4.000000, 10
7.019905, 4.000000, 10
7.059905, 4.000000, 10
7.099905, 4.000000, 10
7.139905, 4.000000, 10
7.179905, 4.000000, 10
7.219905, 4.000000, 10
7.259900, 3.999501, 10
7.299880, 3.998004, 10
7.339835, 3.995506, 10
7.379755, 3.992009, 10
7.419630, 3.987511, 10
7.459450, 3.982014, 10
7.499206, 3.975516, 10
7.538886, 3.968019, 10
7.578481, 3.959521, 10
7.617981, 3.950024, 10
7.657377, 3.939526, 10
7.696657, 3.928029, 10
7.735812, 3.915531, 10
7.774832, 3.902034, 10
7.813708, 3.887536, 10
7.852428, 3.872039, 10
7.890984, 3.855541, 10
7.929364, 3.838044, 10
7.967560, 3.819546, 10
8.005560, 3.800049, 10
8.043356, 3.779551, 10
8.080936, 3.758054, 10
8.118292, 3.735556, 10
8.155412, 3.712059, 10
8.192288, 3.687561, 10
8.228908, 3.662064, 10
8.265264, 3.635566, 10
8.301345, 3.608069, 10
8.337141, 3.579571, 10
8.372641, 3.550074, 10
8.407837, 3.519576, 10
8.442718, 3.488079, 10
8.477274, 3.455581, 10
8.511494, 3.422084, 10
8.545370, 3.387586, 10
8.578891, 3.352089, 10
8.612047, 3.315591, 10
8.644828, 3.278094, 10
8.677224, 3.239596, 10
8.709225, 3.200099, 10
8.740826, 3.160100, 10
8.772027, 3.120100, 10
8.802828, 3.080100, 10
8.833229, 3.040100, 10
8.863230, 3.000100, 10
8.892831, 2.960100, 10
8.922032, 2.920100, 10
8.950833, 2.880100, 10
8.979234, 2.840100, 10
9.007235, 2.800100, 10
9.034836, 2.760100, 10
9.062037, 2.720100, 10
9.088838, 2.680100, 10
9.115239, 2.640100, 10
9.141240, 2.600100, 10
9.166841, 2.560100, 10
9.192042, 2.520100, 10
9.216843, 2.480100, 10
9.241244, 2.440100, 10
9.265245, 2.400100, 10
9.288846, 2.360100, 10
9.312047, 2.320100, 10
9.334848, 2.280100, 10
9.357249, 2.240100, 10
9.379250, 2.200100, 10
9.400851, 2.160100, 10
9.422052, 2.120100, 10
9.442853, 2.080100, 10
9.463254, 2.040100, 10
9.483255, 2.000100, 10
9.502856, 1.960100, 10
9.522057, 1.920100, 10
9.540858, 1.880100, 10
9.559259, 1.840100, 10
9.577260, 1.800100, 10
9.594861, 1.760100, 10
9.612062, 1.720100, 10
9.628863, 1.680100, 10
9.645264, 1.640100, 10
9.661265, 1.600100, 10
9.676866, 1.560100, 10
9.692067, 1.520100, 10
9.706868, 1.480100, 10
9.721269, 1.440100, 10
9.735270, 1.400100, 10
9.748871, 1.360100, 10
9.762072, 1.320100, 10
9.774873, 1.280100, 10
9.787274, 1.240100, 10
9.799275, 1.200100, 10
9.810876, 1.160100, 10
9.822077, 1.120100, 10
9.832878, 1.080100, 10
9.843279, 1.040100, 10
9.853280, 1.000100, 10
9.862881, 0.960100, 10
9.872082, 0.920100, 10
9.880883, 0.880100, 10
9.889284, 0.840100, 10
9.897285, 0.800100, 10
9.904891, 0.760599, 10
9.912112, 0.722096, 10
9.918958, 0.684594, 10
9.925439, 0.648091, 10
9.931565, 0.612589, 10
9.937346, 0.578086, 10
9.942791, 0.544584, 10
9.947912, 0.512081, 10
9.952718, 0.480579, 10
9.957219, 0.450076, 10
9.961424, 0.420574, 10
9.965345, 0.392071, 10
9.968991, 0.364569, 10
9.972372, 0.338066, 10
9.975497, 0.312564, 10
9.978378, 0.288061, 10
9.981023, 0.264559, 10
9.983444, 0.242056, 10
9.985649, 0.220554, 10
9.987650, 0.200051, 10
9.989455, 0.180549, 10
9.991076, 0.162046, 10
9.992521, 0.144544, 10
9.993802, 0.128041, 10
9.994927, 0.112539, 10
9.995908, 0.098036, 10
9.996753, 0.084534, 10
9.997473, 0.072031, 10
9.998078, 0.060529, 10
9.998579, 0.050026, 10
9.998984, 0.040524, 10
9.999304, 0.032021, 10
9.999549, 0.024519, 10
9.999730, 0.018016, 10
9.999855, 0.012514, 10
9.999935, 0.008011, 10
9.999980, 0.004509, 10
10.000000, 0.002006, 10
10.000005, 0.000504, 10
10.000005, 0.000001, 10
10.000005, 0.000000, 10
